country;countryiso3code;Region;location_id
Slovenia;SVN;Europe;2971
Slovenia;SVN;Europe;2972
Slovenia;SVN;Europe;2973
Slovenia;SVN;Europe;2974
Slovenia;SVN;Europe;2975
Slovenia;SVN;Europe;2976
Slovenia;SVN;Europe;2977
Slovenia;SVN;Europe;2978
Slovenia;SVN;Europe;2979
Slovenia;SVN;Europe;2980
Slovenia;SVN;Europe;2981
Slovenia;SVN;Europe;2982
Slovenia;SVN;Europe;2983
Slovenia;SVN;Europe;2984
Slovenia;SVN;Europe;2985
Slovenia;SVN;Europe;2986
Slovenia;SVN;Europe;2987
Slovenia;SVN;Europe;2988
Slovenia;SVN;Europe;2989
Slovenia;SVN;Europe;2990
Slovenia;SVN;Europe;2991
Slovenia;SVN;Europe;2992
Solomon Islands;SLB;Oceania;2993
Solomon Islands;SLB;Oceania;2994
Solomon Islands;SLB;Oceania;2995
Solomon Islands;SLB;Oceania;2996
Solomon Islands;SLB;Oceania;2997
Solomon Islands;SLB;Oceania;2998
Solomon Islands;SLB;Oceania;2999
Solomon Islands;SLB;Oceania;3000
Solomon Islands;SLB;Oceania;3001
Solomon Islands;SLB;Oceania;3002
Solomon Islands;SLB;Oceania;3003
Solomon Islands;SLB;Oceania;3004
Solomon Islands;SLB;Oceania;3005
Solomon Islands;SLB;Oceania;3006
Solomon Islands;SLB;Oceania;3007
Solomon Islands;SLB;Oceania;3008
Solomon Islands;SLB;Oceania;3009
South Africa;ZAF;Africa;3010
South Africa;ZAF;Africa;3011
South Africa;ZAF;Africa;3012
South Africa;ZAF;Africa;3013
South Africa;ZAF;Africa;3014
South Africa;ZAF;Africa;3015
South Africa;ZAF;Africa;3016
South Africa;ZAF;Africa;3017
South Africa;ZAF;Africa;3018
South Africa;ZAF;Africa;3019
South Africa;ZAF;Africa;3020
South Africa;ZAF;Africa;3021
South Africa;ZAF;Africa;3022
South Africa;ZAF;Africa;3023
South Africa;ZAF;Africa;3024
South Africa;ZAF;Africa;3025
South Africa;ZAF;Africa;3026
South Africa;ZAF;Africa;3027
South Africa;ZAF;Africa;3028
South Africa;ZAF;Africa;3029
South Africa;ZAF;Africa;3030
South Africa;ZAF;Africa;3031
South Africa;ZAF;Africa;3032
South Africa;ZAF;Africa;3033
South Africa;ZAF;Africa;3034
South Sudan;SSD;Africa;3035
South Sudan;SSD;Africa;3036
